ticket_id,event_type,timestamp,team,category,agent
TKT-1175,escalation_reviewed,2024-05-29 10:37:33.385954,Team C,Returns,Haley Brown
TKT-1148,resolution_confirmed,2024-05-29 11:12:34.833431,Team A,Returns,Melissa Harris
TKT-1413,ticket_resolved,2024-05-29 11:25:47.384420,Team B,Billing,Melissa Lawrence
TKT-1151,first_response,2024-05-29 11:37:59.206572,Team D,Shipping,Tracy Ortega
TKT-1241,ticket_resolved,2024-05-29 12:29:22.221783,Team D,Shipping,Julie Pineda DVM
TKT-1432,resolution_confirmed,2024-05-29 12:32:29.024443,Team C,Technical,Melissa Harris
TKT-1241,resolution_confirmed,2024-05-29 13:06:53.708149,Team D,Shipping,Julie Pineda DVM
TKT-1132,survey_sent,2024-05-29 15:07:39.639780,Team C,Account,Michael Sullivan
TKT-1413,resolution_confirmed,2024-05-29 15:19:14.458861,Team B,Billing,Melissa Lawrence
TKT-1413,survey_sent,2024-05-29 15:37:06.733159,Team B,Billing,Melissa Lawrence
TKT-1450,ticket_opened,2024-05-29 15:50:06.896133,Team A,Returns,Elizabeth Brewer
TKT-1450,first_response,2024-05-29 17:02:21.582429,Team A,Returns,Elizabeth Brewer
TKT-1340,survey_sent,2024-05-29 17:08:25.945166,Team B,Technical,Elizabeth Brewer
TKT-1293,ticket_resolved,2024-05-29 21:12:23.171040,Team D,Returns,Ashley Davis
TKT-1411,ticket_opened,2024-05-29 21:55:22.822922,Team A,Returns,Sabrina Ochoa
TKT-1411,first_response,2024-05-29 23:55:37.579991,Team A,Returns,Sabrina Ochoa
TKT-1293,resolution_confirmed,2024-05-30 00:35:56.520629,Team D,Returns,Ashley Davis
TKT-1411,ticket_escalated,2024-05-30 02:21:10.561539,Team A,Returns,Sabrina Ochoa
TKT-1411,escalation_reviewed,2024-05-30 03:01:53.021877,Team A,Returns,Sabrina Ochoa
TKT-1411,ticket_reassigned,2024-05-30 04:06:48.806783,Team A,Returns,Elizabeth Brewer
TKT-1411,first_response,2024-05-30 04:46:15.399852,Team A,Returns,Elizabeth Brewer
TKT-1151,ticket_resolved,2024-05-30 06:41:07.941561,Team D,Shipping,Tracy Ortega
TKT-1293,survey_sent,2024-05-30 08:49:14.617395,Team D,Returns,Ashley Davis
TKT-1432,survey_sent,2024-05-30 09:13:03.828830,Team C,Technical,Melissa Harris
TKT-1151,resolution_confirmed,2024-05-30 11:07:23.564693,Team D,Shipping,Tracy Ortega
TKT-1175,ticket_resolved,2024-05-30 14:48:00.180516,Team C,Returns,Haley Brown
TKT-1292,ticket_opened,2024-05-30 16:56:39.573521,Team A,Account,Deborah Mendez
TKT-1292,first_response,2024-05-30 18:01:55.891744,Team A,Account,Deborah Mendez
TKT-1175,resolution_confirmed,2024-05-30 18:15:40.757824,Team C,Returns,Haley Brown
TKT-1450,ticket_resolved,2024-05-30 19:59:29.334233,Team A,Returns,Elizabeth Brewer
TKT-1292,ticket_escalated,2024-05-30 20:23:28.702876,Team A,Account,Deborah Mendez
TKT-1009,survey_sent,2024-05-30 20:29:45.770044,Team C,Technical,Michael Hopkins
TKT-1450,resolution_confirmed,2024-05-31 00:16:30.664704,Team A,Returns,Elizabeth Brewer
TKT-1292,escalation_reviewed,2024-05-31 01:45:55.007346,Team A,Account,Deborah Mendez
TKT-1291,ticket_opened,2024-05-31 01:50:17.178121,Team D,Technical,Elizabeth Brewer
TKT-1291,first_response,2024-05-31 03:13:38.236542,Team D,Technical,Elizabeth Brewer
TKT-1175,survey_sent,2024-05-31 03:37:20.618700,Team C,Returns,Haley Brown
TKT-1292,ticket_resolved,2024-05-31 13:17:00.840154,Team A,Account,Deborah Mendez
TKT-1151,survey_sent,2024-05-31 14:32:38.064618,Team D,Shipping,Tracy Ortega
TKT-1292,survey_sent,2024-05-31 16:37:42.230897,Team A,Account,Deborah Mendez
TKT-1148,survey_sent,2024-05-31 18:02:19.985618,Team A,Returns,Melissa Harris
TKT-1292,resolution_confirmed,2024-05-31 19:24:48.876406,Team A,Account,Deborah Mendez
TKT-1411,ticket_resolved,2024-05-31 20:22:12.235326,Team A,Returns,Sabrina Ochoa
TKT-1241,survey_sent,2024-05-31 23:58:07.890146,Team D,Shipping,Julie Pineda DVM
TKT-1411,resolution_confirmed,2024-06-01 10:30:54.208581,Team A,Returns,Sabrina Ochoa
TKT-1276,ticket_opened,2024-06-01 16:05:32.001635,Team D,Returns,Robert Moore
TKT-1444,ticket_opened,2024-06-01 16:11:59.218776,Team B,Shipping,Tracy Ortega
TKT-1444,first_response,2024-06-01 19:38:20.441930,Team B,Shipping,Tracy Ortega
TKT-1291,ticket_resolved,2024-06-01 19:44:16.985666,Team D,Technical,Elizabeth Brewer
TKT-1291,resolution_confirmed,2024-06-01 23:12:59.318467,Team D,Technical,Elizabeth Brewer
TKT-1276,first_response,2024-06-02 02:12:16.009477,Team D,Returns,Robert Moore
TKT-1450,survey_sent,2024-06-02 08:53:52.196425,Team A,Returns,Elizabeth Brewer
TKT-1411,survey_sent,2024-06-02 09:11:06.032454,Team A,Returns,Sabrina Ochoa
TKT-1045,ticket_opened,2024-06-02 14:17:05.548794,Team C,Account,Alex Harris
TKT-1045,first_response,2024-06-02 15:17:02.843877,Team C,Account,Alex Harris
TKT-1444,ticket_resolved,2024-06-02 16:23:15.353758,Team B,Shipping,Tracy Ortega
TKT-1444,resolution_confirmed,2024-06-02 19:05:15.216624,Team B,Shipping,Tracy Ortega
TKT-1276,ticket_resolved,2024-06-02 23:11:11.594019,Team D,Returns,Robert Moore
TKT-1276,resolution_confirmed,2024-06-03 03:16:27.921922,Team D,Returns,Robert Moore
TKT-1016,ticket_opened,2024-06-03 10:38:06.825352,Team A,Technical,Melanie Colon
TKT-1463,ticket_opened,2024-06-03 13:13:36.310847,Team D,Technical,Melissa Harris
TKT-1199,ticket_opened,2024-06-03 15:59:57.847472,Team B,Technical,Julie Pineda DVM
TKT-1199,first_response,2024-06-03 17:00:23.921052,Team B,Technical,Julie Pineda DVM
TKT-1463,first_response,2024-06-03 19:02:25.475744,Team D,Technical,Melissa Harris
TKT-1016,first_response,2024-06-03 21:35:55.943805,Team A,Technical,Melanie Colon
TKT-1045,ticket_resolved,2024-06-04 03:27:23.948016,Team C,Account,Alex Harris
TKT-1291,survey_sent,2024-06-04 08:44:00.309915,Team D,Technical,Elizabeth Brewer
TKT-1463,ticket_resolved,2024-06-04 08:44:18.536174,Team D,Technical,Melissa Harris
TKT-1045,resolution_confirmed,2024-06-04 08:47:16.069580,Team C,Account,Alex Harris
TKT-1276,survey_sent,2024-06-04 10:33:48.918434,Team D,Returns,Robert Moore
TKT-1177,ticket_opened,2024-06-04 11:26:57.172231,Team D,Shipping,Elizabeth Brewer
TKT-1463,resolution_confirmed,2024-06-04 12:40:15.572394,Team D,Technical,Melissa Harris
TKT-1177,first_response,2024-06-04 13:08:30.237622,Team D,Shipping,Elizabeth Brewer
TKT-1177,ticket_reassigned,2024-06-04 15:02:27.982822,Team D,Shipping,Michael Sullivan
TKT-1177,ticket_escalated,2024-06-04 15:03:18.817815,Team D,Shipping,Elizabeth Brewer
TKT-1177,escalation_reviewed,2024-06-04 15:38:49.372460,Team D,Shipping,Elizabeth Brewer
TKT-1444,survey_sent,2024-06-04 17:48:53.260508,Team B,Shipping,Tracy Ortega
TKT-1489,ticket_opened,2024-06-04 18:52:06.777054,Team D,Account,Deborah Mendez
TKT-1367,ticket_opened,2024-06-04 19:09:33.399179,Team A,Technical,Elizabeth Brewer
TKT-1489,first_response,2024-06-04 20:17:27.303816,Team D,Account,Deborah Mendez
TKT-1177,first_response,2024-06-04 21:30:49.303284,Team D,Shipping,Michael Sullivan
TKT-1367,first_response,2024-06-04 22:18:30.481602,Team A,Technical,Elizabeth Brewer
TKT-1016,ticket_resolved,2024-06-05 01:48:14.191724,Team A,Technical,Melanie Colon
TKT-1016,resolution_confirmed,2024-06-05 02:34:55.681614,Team A,Technical,Melanie Colon
TKT-1458,ticket_opened,2024-06-05 02:55:17.592149,Team B,Billing,Desiree Warner
TKT-1253,ticket_opened,2024-06-05 10:04:12.404276,Team D,Shipping,Andrea Munoz
TKT-1458,first_response,2024-06-05 11:09:56.090196,Team B,Billing,Desiree Warner
TKT-1199,ticket_resolved,2024-06-05 11:21:28.011572,Team B,Technical,Julie Pineda DVM
TKT-1253,first_response,2024-06-05 11:21:43.819918,Team D,Shipping,Andrea Munoz
TKT-1199,resolution_confirmed,2024-06-05 11:52:04.854993,Team B,Technical,Julie Pineda DVM
TKT-1095,ticket_opened,2024-06-05 12:53:49.811517,Team A,Returns,Robert Moore
TKT-1491,ticket_opened,2024-06-05 14:12:38.752042,Team D,Returns,Amanda Joseph
TKT-1095,first_response,2024-06-05 14:51:30.231583,Team A,Returns,Robert Moore
TKT-1489,ticket_resolved,2024-06-05 16:27:38.846372,Team D,Account,Deborah Mendez
TKT-1491,first_response,2024-06-06 00:55:53.922630,Team D,Returns,Amanda Joseph
TKT-1177,ticket_resolved,2024-06-06 01:17:51.260142,Team D,Shipping,Elizabeth Brewer
TKT-1489,resolution_confirmed,2024-06-06 02:53:58.839910,Team D,Account,Deborah Mendez
TKT-1177,resolution_confirmed,2024-06-06 05:38:44.359992,Team D,Shipping,Elizabeth Brewer
TKT-1199,survey_sent,2024-06-06 07:02:09.285804,Team B,Technical,Julie Pineda DVM
TKT-1491,ticket_resolved,2024-06-06 07:39:15.001823,Team D,Returns,Amanda Joseph
TKT-1491,resolution_confirmed,2024-06-06 11:10:36.058229,Team D,Returns,Amanda Joseph
TKT-1367,ticket_resolved,2024-06-06 12:22:19.065501,Team A,Technical,Elizabeth Brewer
TKT-1253,ticket_resolved,2024-06-06 12:40:51.317328,Team D,Shipping,Andrea Munoz
TKT-1255,ticket_opened,2024-06-06 13:13:37.278229,Team C,Returns,Robert Moore
TKT-1382,ticket_opened,2024-06-06 14:43:01.301567,Team D,Technical,Brett Wright
TKT-1255,first_response,2024-06-06 14:57:34.910931,Team C,Returns,Robert Moore
TKT-1045,survey_sent,2024-06-06 15:10:15.855390,Team C,Account,Alex Harris
TKT-1253,survey_sent,2024-06-06 15:24:54.700512,Team D,Shipping,Andrea Munoz
TKT-1253,resolution_confirmed,2024-06-06 15:49:52.984659,Team D,Shipping,Andrea Munoz
TKT-1382,first_response,2024-06-06 15:56:28.204978,Team D,Technical,Brett Wright
TKT-1367,resolution_confirmed,2024-06-06 18:04:12.198584,Team A,Technical,Elizabeth Brewer
TKT-1367,survey_sent,2024-06-06 19:57:27.090235,Team A,Technical,Elizabeth Brewer
TKT-1095,ticket_resolved,2024-06-06 21:17:16.242269,Team A,Returns,Robert Moore
TKT-1489,survey_sent,2024-06-06 22:43:14.441789,Team D,Account,Deborah Mendez
TKT-1095,resolution_confirmed,2024-06-06 22:52:03.411854,Team A,Returns,Robert Moore
TKT-1463,survey_sent,2024-06-07 06:19:40.418672,Team D,Technical,Melissa Harris
TKT-1177,survey_sent,2024-06-07 07:39:55.025552,Team D,Shipping,Elizabeth Brewer
TKT-1458,ticket_resolved,2024-06-07 08:19:05.945981,Team B,Billing,Desiree Warner
TKT-1179,ticket_opened,2024-06-07 08:44:22.862812,Team B,Technical,Haley Brown
TKT-1016,survey_sent,2024-06-07 09:42:01.731153,Team A,Technical,Melanie Colon
TKT-1179,first_response,2024-06-07 18:34:13.219718,Team B,Technical,Haley Brown
TKT-1179,ticket_reassigned,2024-06-07 20:07:38.203227,Team B,Technical,Brett Wright
TKT-1179,first_response,2024-06-07 22:25:52.146956,Team B,Technical,Brett Wright
TKT-1377,ticket_opened,2024-06-08 01:31:02.660553,Team C,Account,Alex Harris
TKT-1458,resolution_confirmed,2024-06-08 02:42:22.236812,Team B,Billing,Desiree Warner
TKT-1458,survey_sent,2024-06-08 04:04:45.698114,Team B,Billing,Desiree Warner
TKT-1181,ticket_opened,2024-06-08 05:09:32.336530,Team B,Technical,Amanda Joseph
TKT-1255,ticket_resolved,2024-06-08 06:31:21.997428,Team C,Returns,Robert Moore
TKT-1491,survey_sent,2024-06-08 07:57:07.985117,Team D,Returns,Amanda Joseph
TKT-1181,first_response,2024-06-08 08:06:05.573622,Team B,Technical,Amanda Joseph
TKT-1255,resolution_confirmed,2024-06-08 09:20:47.707592,Team C,Returns,Robert Moore
TKT-1377,first_response,2024-06-08 09:34:56.688328,Team C,Account,Alex Harris
TKT-1236,ticket_opened,2024-06-08 09:43:25.605822,Team B,Account,Amanda Joseph
TKT-1316,ticket_opened,2024-06-08 11:33:41.570642,Team D,Returns,Melissa Harris
TKT-1382,ticket_resolved,2024-06-08 12:11:32.073673,Team D,Technical,Brett Wright
TKT-1236,first_response,2024-06-08 12:31:28.901369,Team B,Account,Amanda Joseph
TKT-1316,first_response,2024-06-08 13:32:46.844975,Team D,Returns,Melissa Harris
TKT-1382,resolution_confirmed,2024-06-08 17:43:00.412465,Team D,Technical,Brett Wright
TKT-1377,ticket_resolved,2024-06-08 19:26:21.424147,Team C,Account,Alex Harris
TKT-1255,survey_sent,2024-06-08 20:43:18.128631,Team C,Returns,Robert Moore
TKT-1179,ticket_resolved,2024-06-08 22:47:37.531218,Team B,Technical,Haley Brown
TKT-1377,resolution_confirmed,2024-06-09 00:10:13.317979,Team C,Account,Alex Harris
TKT-1316,ticket_resolved,2024-06-09 01:59:39.315409,Team D,Returns,Melissa Harris
TKT-1179,resolution_confirmed,2024-06-09 03:28:18.344902,Team B,Technical,Haley Brown
TKT-1095,survey_sent,2024-06-09 06:51:05.724703,Team A,Returns,Robert Moore
TKT-1181,ticket_resolved,2024-06-09 08:36:59.938634,Team B,Technical,Amanda Joseph
TKT-1382,survey_sent,2024-06-09 10:58:42.982799,Team D,Technical,Brett Wright
TKT-1181,resolution_confirmed,2024-06-09 10:59:51.610867,Team B,Technical,Amanda Joseph
TKT-1236,ticket_resolved,2024-06-09 13:51:40.241457,Team B,Account,Amanda Joseph
TKT-1081,ticket_opened,2024-06-09 14:01:06.972694,Team A,Returns,Ashley Davis
TKT-1316,resolution_confirmed,2024-06-09 15:15:58.360153,Team D,Returns,Melissa Harris
TKT-1081,first_response,2024-06-09 16:33:08.548337,Team A,Returns,Ashley Davis
TKT-1183,ticket_opened,2024-06-09 17:50:07.508985,Team D,Account,Melanie Colon
TKT-1183,first_response,2024-06-09 18:47:36.119225,Team D,Account,Melanie Colon
TKT-1081,ticket_resolved,2024-06-09 18:49:59.667062,Team A,Returns,Ashley Davis
TKT-1236,survey_sent,2024-06-09 18:50:46.201395,Team B,Account,Amanda Joseph
TKT-1228,ticket_opened,2024-06-09 18:55:22.633800,Team C,Shipping,Tracy Ortega
TKT-1228,first_response,2024-06-09 20:08:58.255036,Team C,Shipping,Tracy Ortega
TKT-1236,resolution_confirmed,2024-06-09 20:14:44.336561,Team B,Account,Amanda Joseph
TKT-1081,survey_sent,2024-06-09 22:57:16.139671,Team A,Returns,Ashley Davis
TKT-1081,resolution_confirmed,2024-06-09 23:17:50.958650,Team A,Returns,Ashley Davis
TKT-1377,survey_sent,2024-06-10 01:16:37.554131,Team C,Account,Alex Harris
TKT-1290,ticket_opened,2024-06-10 01:42:32.743185,Team A,Billing,Elizabeth Brewer
TKT-1183,ticket_resolved,2024-06-10 09:08:45.819650,Team D,Account,Melanie Colon
TKT-1468,ticket_opened,2024-06-10 09:48:19.389494,Team C,Shipping,Julie Pineda DVM
TKT-1394,ticket_opened,2024-06-10 10:09:53.520265,Team D,Shipping,Ashley Davis
TKT-1316,survey_sent,2024-06-10 10:18:46.723019,Team D,Returns,Melissa Harris
TKT-1290,first_response,2024-06-10 10:44:06.558757,Team A,Billing,Elizabeth Brewer
TKT-1250,ticket_opened,2024-06-10 10:44:41.573200,Team B,Billing,John Garcia
TKT-1394,first_response,2024-06-10 11:49:39.911922,Team D,Shipping,Ashley Davis
TKT-1183,resolution_confirmed,2024-06-10 12:00:37.249560,Team D,Account,Melanie Colon
TKT-1275,ticket_opened,2024-06-10 12:43:47.203061,Team C,Technical,Michael Sullivan
TKT-1228,ticket_resolved,2024-06-10 12:54:34.048053,Team C,Shipping,Tracy Ortega
TKT-1003,ticket_opened,2024-06-10 13:45:28.344162,Team C,Returns,Brett Wright
TKT-1250,first_response,2024-06-10 14:11:05.932495,Team B,Billing,John Garcia
TKT-1394,ticket_escalated,2024-06-10 14:19:15.693321,Team D,Shipping,Ashley Davis
TKT-1394,escalation_reviewed,2024-06-10 15:03:37.235847,Team D,Shipping,Ashley Davis
TKT-1275,first_response,2024-06-10 16:07:01.978164,Team C,Technical,Michael Sullivan
TKT-1228,resolution_confirmed,2024-06-10 17:38:39.522191,Team C,Shipping,Tracy Ortega
TKT-1250,ticket_reassigned,2024-06-10 18:49:47.597857,Team B,Billing,Elizabeth Brewer
TKT-1468,first_response,2024-06-10 19:07:02.387302,Team C,Shipping,Julie Pineda DVM
TKT-1250,first_response,2024-06-10 20:48:35.246848,Team B,Billing,Elizabeth Brewer
TKT-1183,survey_sent,2024-06-10 22:36:04.274835,Team D,Account,Melanie Colon
TKT-1003,first_response,2024-06-10 23:13:02.453763,Team C,Returns,Brett Wright
TKT-1250,ticket_resolved,2024-06-11 00:31:22.681320,Team B,Billing,John Garcia
TKT-1468,ticket_resolved,2024-06-11 03:22:39.259472,Team C,Shipping,Julie Pineda DVM
TKT-1181,survey_sent,2024-06-11 06:51:36.938090,Team B,Technical,Amanda Joseph
TKT-1468,resolution_confirmed,2024-06-11 08:16:32.325558,Team C,Shipping,Julie Pineda DVM
TKT-1141,ticket_opened,2024-06-11 09:04:48.864969,Team A,Technical,Haley Brown
TKT-1223,ticket_opened,2024-06-11 10:26:07.992379,Team A,Shipping,Desiree Warner
TKT-1223,first_response,2024-06-11 12:55:06.687188,Team A,Shipping,Desiree Warner
TKT-1250,resolution_confirmed,2024-06-11 14:34:52.500767,Team B,Billing,John Garcia
TKT-1141,first_response,2024-06-11 16:09:51.144366,Team A,Technical,Haley Brown
TKT-1141,ticket_escalated,2024-06-11 19:08:58.257310,Team A,Technical,Haley Brown
TKT-1141,escalation_reviewed,2024-06-11 19:30:23.384146,Team A,Technical,Haley Brown
TKT-1141,ticket_resolved,2024-06-11 19:37:26.439007,Team A,Technical,Haley Brown
TKT-1179,survey_sent,2024-06-11 21:48:24.357681,Team B,Technical,Haley Brown
TKT-1290,ticket_resolved,2024-06-12 00:22:45.100817,Team A,Billing,Elizabeth Brewer
TKT-1141,resolution_confirmed,2024-06-12 01:30:24.534984,Team A,Technical,Haley Brown
TKT-1223,ticket_resolved,2024-06-12 01:45:29.005614,Team A,Shipping,Desiree Warner
TKT-1290,survey_sent,2024-06-12 02:20:05.412857,Team A,Billing,Elizabeth Brewer
TKT-1223,survey_sent,2024-06-12 03:31:19.502304,Team A,Shipping,Desiree Warner
TKT-1290,resolution_confirmed,2024-06-12 04:32:00.615404,Team A,Billing,Elizabeth Brewer
TKT-1223,resolution_confirmed,2024-06-12 05:01:18.075617,Team A,Shipping,Desiree Warner
TKT-1468,survey_sent,2024-06-12 08:14:32.922573,Team C,Shipping,Julie Pineda DVM
TKT-1394,ticket_resolved,2024-06-12 09:47:52.107770,Team D,Shipping,Ashley Davis
TKT-1228,survey_sent,2024-06-12 10:40:12.496445,Team C,Shipping,Tracy Ortega
TKT-1275,ticket_resolved,2024-06-12 14:09:26.035256,Team C,Technical,Michael Sullivan
TKT-1162,ticket_opened,2024-06-12 14:23:11.832246,Team B,Shipping,Melissa Lawrence
TKT-1322,ticket_opened,2024-06-12 14:47:56.144068,Team A,Technical,Alex Harris
TKT-1092,ticket_opened,2024-06-12 15:21:59.539459,Team A,Account,Melanie Colon
TKT-1003,ticket_resolved,2024-06-12 16:33:43.068363,Team C,Returns,Brett Wright
TKT-1322,first_response,2024-06-12 16:44:33.471773,Team A,Technical,Alex Harris
TKT-1141,survey_sent,2024-06-12 18:08:50.435173,Team A,Technical,Haley Brown
TKT-1162,first_response,2024-06-12 18:55:32.103250,Team B,Shipping,Melissa Lawrence
TKT-1003,resolution_confirmed,2024-06-12 19:43:22.249234,Team C,Returns,Brett Wright
TKT-1471,ticket_opened,2024-06-12 22:12:21.481931,Team B,Billing,Alex Harris
TKT-1092,first_response,2024-06-13 00:57:15.781770,Team A,Account,Melanie Colon
TKT-1394,resolution_confirmed,2024-06-13 02:31:58.276824,Team D,Shipping,Ashley Davis
TKT-1092,ticket_escalated,2024-06-13 03:15:49.384665,Team A,Account,Melanie Colon
TKT-1283,ticket_opened,2024-06-13 04:42:28.520987,Team B,Returns,Haley Brown
TKT-1092,escalation_reviewed,2024-06-13 04:55:06.776915,Team A,Account,Melanie Colon
TKT-1283,first_response,2024-06-13 05:25:59.049908,Team B,Returns,Haley Brown
TKT-1471,first_response,2024-06-13 09:05:40.915453,Team B,Billing,Alex Harris
TKT-1283,ticket_resolved,2024-06-13 09:17:32.573102,Team B,Returns,Haley Brown
TKT-1162,ticket_resolved,2024-06-13 09:20:05.426250,Team B,Shipping,Melissa Lawrence
TKT-1250,survey_sent,2024-06-13 09:41:34.012688,Team B,Billing,John Garcia
TKT-1471,ticket_escalated,2024-06-13 11:08:22.951899,Team B,Billing,Alex Harris
TKT-1283,resolution_confirmed,2024-06-13 11:24:52.670774,Team B,Returns,Haley Brown
TKT-1471,escalation_reviewed,2024-06-13 11:37:15.773600,Team B,Billing,Alex Harris
TKT-1003,survey_sent,2024-06-13 11:54:44.614153,Team C,Returns,Brett Wright
TKT-1275,resolution_confirmed,2024-06-13 12:12:58.029817,Team C,Technical,Michael Sullivan
TKT-1481,ticket_opened,2024-06-13 14:38:49.999490,Team D,Shipping,Ashley Davis
TKT-1278,ticket_opened,2024-06-13 15:42:13.981974,Team C,Account,John Garcia
TKT-1481,first_response,2024-06-13 15:58:04.294474,Team D,Shipping,Ashley Davis
TKT-1278,first_response,2024-06-13 16:16:44.509144,Team C,Account,John Garcia
TKT-1275,survey_sent,2024-06-13 17:07:14.050623,Team C,Technical,Michael Sullivan
TKT-1481,ticket_escalated,2024-06-13 18:01:25.578177,Team D,Shipping,Ashley Davis
TKT-1092,ticket_resolved,2024-06-13 18:17:20.534942,Team A,Account,Melanie Colon
TKT-1471,ticket_resolved,2024-06-13 18:55:13.265014,Team B,Billing,Alex Harris
TKT-1471,resolution_confirmed,2024-06-13 19:31:08.960665,Team B,Billing,Alex Harris
TKT-1481,escalation_reviewed,2024-06-13 19:44:32.172833,Team D,Shipping,Ashley Davis
TKT-1092,resolution_confirmed,2024-06-13 19:46:44.530133,Team A,Account,Melanie Colon
TKT-1162,resolution_confirmed,2024-06-13 20:44:21.887771,Team B,Shipping,Melissa Lawrence
TKT-1322,ticket_resolved,2024-06-14 02:05:20.319975,Team A,Technical,Alex Harris
TKT-1322,survey_sent,2024-06-14 04:01:01.444490,Team A,Technical,Alex Harris
TKT-1322,resolution_confirmed,2024-06-14 04:51:01.512325,Team A,Technical,Alex Harris
TKT-1278,ticket_resolved,2024-06-14 08:53:49.860350,Team C,Account,John Garcia
TKT-1278,resolution_confirmed,2024-06-14 13:42:41.689593,Team C,Account,John Garcia
TKT-1267,ticket_opened,2024-06-14 15:59:16.613688,Team B,Billing,John Garcia
TKT-1126,ticket_opened,2024-06-14 16:26:11.350898,Team A,Shipping,Melissa Lawrence
TKT-1126,first_response,2024-06-14 18:55:50.203951,Team A,Shipping,Melissa Lawrence
TKT-1267,first_response,2024-06-14 20:52:09.710600,Team B,Billing,John Garcia
TKT-1283,survey_sent,2024-06-14 21:17:28.531872,Team B,Returns,Haley Brown
TKT-1394,survey_sent,2024-06-15 02:28:37.394427,Team D,Shipping,Ashley Davis
TKT-1288,ticket_opened,2024-06-15 09:38:49.862761,Team A,Technical,Alex Harris
TKT-1481,ticket_resolved,2024-06-15 11:41:03.352008,Team D,Shipping,Ashley Davis
TKT-1162,survey_sent,2024-06-15 12:24:27.434353,Team B,Shipping,Melissa Lawrence
TKT-1288,first_response,2024-06-15 12:42:57.300829,Team A,Technical,Alex Harris
TKT-1481,resolution_confirmed,2024-06-15 13:05:22.221007,Team D,Shipping,Ashley Davis
TKT-1277,ticket_opened,2024-06-15 14:11:44.298946,Team C,Technical,Tracy Ortega
TKT-1288,ticket_escalated,2024-06-15 15:17:30.573001,Team A,Technical,Alex Harris
TKT-1277,first_response,2024-06-15 16:17:21.622886,Team C,Technical,Tracy Ortega
TKT-1288,escalation_reviewed,2024-06-15 16:46:24.530673,Team A,Technical,Alex Harris
TKT-1277,ticket_escalated,2024-06-15 18:40:00.999214,Team C,Technical,Tracy Ortega
TKT-1277,escalation_reviewed,2024-06-15 19:46:03.588427,Team C,Technical,Tracy Ortega
TKT-1277,ticket_resolved,2024-06-15 21:39:14.364035,Team C,Technical,Tracy Ortega
TKT-1288,ticket_resolved,2024-06-15 23:04:57.316379,Team A,Technical,Alex Harris
TKT-1277,resolution_confirmed,2024-06-15 23:54:31.691928,Team C,Technical,Tracy Ortega
TKT-1470,ticket_opened,2024-06-16 00:52:00.419528,Team C,Technical,Haley Brown
TKT-1288,resolution_confirmed,2024-06-16 01:26:03.237982,Team A,Technical,Alex Harris
TKT-1470,first_response,2024-06-16 02:01:57.448272,Team C,Technical,Haley Brown
TKT-1470,ticket_escalated,2024-06-16 03:27:05.844340,Team C,Technical,Haley Brown
TKT-1006,ticket_opened,2024-06-16 03:57:36.692887,Team C,Returns,Melissa Harris
TKT-1470,escalation_reviewed,2024-06-16 04:17:11.290099,Team C,Technical,Haley Brown
TKT-1497,ticket_opened,2024-06-16 04:39:46.020435,Team C,Shipping,Tracy Ortega
TKT-1267,ticket_resolved,2024-06-16 05:18:58.729536,Team B,Billing,John Garcia
TKT-1006,first_response,2024-06-16 05:23:12.051278,Team C,Returns,Melissa Harris
TKT-1481,survey_sent,2024-06-16 06:19:06.742671,Team D,Shipping,Ashley Davis
TKT-1497,first_response,2024-06-16 06:44:21.203385,Team C,Shipping,Tracy Ortega
TKT-1288,survey_sent,2024-06-16 07:37:16.881324,Team A,Technical,Alex Harris
TKT-1471,survey_sent,2024-06-16 08:16:05.662036,Team B,Billing,Alex Harris
TKT-1006,ticket_reassigned,2024-06-16 08:21:38.679300,Team C,Returns,Michael Hopkins
TKT-1317,ticket_opened,2024-06-16 08:52:07.959691,Team A,Billing,Desiree Warner
TKT-1006,first_response,2024-06-16 09:00:01.762612,Team C,Returns,Michael Hopkins
TKT-1317,first_response,2024-06-16 09:33:42.675010,Team A,Billing,Desiree Warner
TKT-1267,resolution_confirmed,2024-06-16 09:49:30.189698,Team B,Billing,John Garcia
TKT-1317,ticket_escalated,2024-06-16 11:23:58.565002,Team A,Billing,Desiree Warner
TKT-1125,ticket_opened,2024-06-16 11:30:02.086422,Team B,Billing,Haley Brown
TKT-1317,escalation_reviewed,2024-06-16 12:24:43.543632,Team A,Billing,Desiree Warner
TKT-1278,survey_sent,2024-06-16 13:21:11.412987,Team C,Account,John Garcia
TKT-1006,ticket_resolved,2024-06-16 14:44:45.070763,Team C,Returns,Melissa Harris
TKT-1126,ticket_resolved,2024-06-16 15:16:28.473254,Team A,Shipping,Melissa Lawrence
TKT-1092,survey_sent,2024-06-16 16:46:14.784044,Team A,Account,Melanie Colon
TKT-1006,resolution_confirmed,2024-06-16 19:25:14.578337,Team C,Returns,Melissa Harris
TKT-1125,first_response,2024-06-16 20:43:05.767933,Team B,Billing,Haley Brown
TKT-1126,resolution_confirmed,2024-06-16 20:55:31.572490,Team A,Shipping,Melissa Lawrence
TKT-1317,ticket_resolved,2024-06-17 01:20:38.176789,Team A,Billing,Desiree Warner
TKT-1145,ticket_opened,2024-06-17 01:25:10.206492,Team A,Technical,Michael Hopkins
TKT-1145,first_response,2024-06-17 03:25:25.396256,Team A,Technical,Michael Hopkins
